order_id,order_date,region,segment,category,product,units,unit_price,discount,revenue,cost,profit
10283,2024-01-10,West,Home Office,Technology,Keyboard,3,25.78,0.038,74.38,60.9,13.48
10284,2024-01-10,South,Small Business,Furniture,Desk,1,318.82,0.007,316.56,246.82,69.74
10285,2024-01-10,East,Consumer,Office Supplies,Pen,2,1.9,0.033,3.68,2.9,0.78
10286,2024-01-10,East,Consumer,Furniture,Bookcase,3,147.85,0.024,432.94,323.23,109.71
10287,2024-01-10,South,Consumer,Furniture,Chair,4,104.94,0.024,409.7,256.92,152.78
10288,2024-01-10,South,Consumer,Technology,Keyboard,1,33.35,0.01,33.0,21.47,11.53
10289,2024-01-10,South,Corporate,Office Supplies,Binder,2,6.29,0.009,12.46,8.8,3.67
10290,2024-01-10,North,Corporate,Office Supplies,Binder,4,5.51,0.029,21.41,17.62,3.79
10291,2024-01-10,South,Home Office,Technology,Headphones,1,72.79,0.022,71.16,53.58,17.58
10292,2024-01-10,North,Home Office,Technology,Mouse,1,22.21,0.0,22.21,16.56,5.65
10293,2024-01-10,East,Corporate,Technology,Laptop,1,858.4,0.051,814.21,578.74,235.47
10294,2024-01-10,South,Consumer,Furniture,Desk,1,294.48,0.041,282.42,219.4,63.02
10295,2024-01-11,East,Consumer,Technology,Keyboard,1,27.99,0.038,26.94,20.11,6.83
10296,2024-01-11,North,Corporate,Office Supplies,Stapler,3,8.56,0.048,24.46,16.08,8.37
10297,2024-01-11,North,Consumer,Furniture,Table,2,225.98,0.025,440.56,292.64,147.91
10298,2024-01-11,East,Consumer,Furniture,Cabinet,1,184.83,0.043,176.8,143.09,33.71
10299,2024-01-11,South,Consumer,Office Supplies,Calendar,2,9.58,0.0,19.16,13.76,5.39
10300,2024-01-11,East,Small Business,Office Supplies,Paper,1,5.7,0.0,5.7,3.72,1.99
10301,2024-01-11,North,Small Business,Furniture,Table,1,270.51,0.043,258.82,169.39,89.43
10302,2024-01-11,North,Small Business,Office Supplies,Stapler,1,7.37,0.03,7.15,4.53,2.62
10303,2024-01-11,North,Consumer,Furniture,Cabinet,1,190.22,0.0,190.22,145.67,44.55
10304,2024-01-11,South,Consumer,Technology,Keyboard,1,31.05,0.011,30.7,23.02,7.68
10305,2024-01-11,East,Small Business,Office Supplies,Calendar,1,8.61,0.013,8.5,6.43,2.06
10306,2024-01-11,East,Small Business,Office Supplies,Calendar,1,11.03,0.062,10.35,8.4,1.96
10307,2024-01-11,West,Consumer,Office Supplies,Paper,2,4.56,0.025,8.89,5.67,3.22
10308,2024-01-11,South,Small Business,Furniture,Desk,1,302.81,0.019,296.97,238.4,58.57
10309,2024-01-11,West,Home Office,Furniture,Table,2,236.21,0.018,463.74,331.38,132.36
10310,2024-01-11,West,Consumer,Furniture,Table,2,246.61,0.027,479.93,346.79,133.14
10311,2024-01-11,East,Home Office,Furniture,Desk,5,267.57,0.017,1314.82,810.73,504.1
10312,2024-01-11,West,Consumer,Technology,Laptop,2,819.5,0.0,1639.0,1204.15,434.85
10313,2024-01-11,North,Small Business,Technology,Keyboard,1,33.31,0.058,31.37,21.17,10.2
10314,2024-01-11,South,Consumer,Office Supplies,Calendar,2,11.33,0.03,21.99,16.7,5.29
10315,2024-01-11,East,Consumer,Furniture,Bookcase,6,166.6,0.019,980.76,713.84,266.92
10316,2024-01-11,West,Consumer,Furniture,Cabinet,2,182.94,0.044,349.88,267.74,82.13
10317,2024-01-11,East,Home Office,Technology,Headphones,3,70.56,0.0,211.67,154.85,56.82
10318,2024-01-11,South,Corporate,Office Supplies,Stapler,1,8.89,0.027,8.65,6.72,1.93
10319,2024-01-11,South,Consumer,Furniture,Cabinet,3,222.71,0.029,648.71,454.88,193.83
10320,2024-01-11,East,Consumer,Furniture,Cabinet,3,218.47,0.0,655.41,493.17,162.24
10321,2024-01-11,South,Small Business,Office Supplies,Calendar,1,10.95,0.048,10.43,6.84,3.6
10322,2024-01-11,North,Home Office,Technology,Mouse,1,18.95,0.02,18.56,12.76,5.81
10323,2024-01-11,East,Home Office,Furniture,Bookcase,3,144.99,0.003,433.62,300.01,133.62
10324,2024-01-11,North,Corporate,Technology,Headphones,1,73.45,0.0,73.45,45.15,28.31
10325,2024-01-12,West,Consumer,Technology,Laptop,1,867.54,0.065,811.11,670.32,140.79
10326,2024-01-12,North,Corporate,Furniture,Table,1,214.42,0.066,200.31,143.29,57.02
10327,2024-01-12,West,Home Office,Technology,Keyboard,1,30.72,0.0,30.72,21.71,9.01
10328,2024-01-12,East,Home Office,Office Supplies,Calendar,3,10.94,0.031,31.79,24.4,7.39
10329,2024-01-12,North,Consumer,Technology,Mouse,2,18.46,0.026,35.98,29.0,6.98
10330,2024-01-12,North,Consumer,Furniture,Table,1,248.94,0.014,245.36,162.15,83.21
10331,2024-01-12,West,Small Business,Office Supplies,Stapler,1,8.73,0.0,8.73,6.18,2.55
10332,2024-01-12,West,Home Office,Technology,Headphones,2,85.19,0.0,170.38,111.51,58.86
10333,2024-01-12,North,Home Office,Furniture,Chair,1,108.52,0.016,106.84,79.9,26.94
10334,2024-01-12,East,Small Business,Office Supplies,Pen,1,2.13,0.0,2.13,1.32,0.8
10335,2024-01-12,North,Corporate,Furniture,Cabinet,1,227.78,0.029,221.21,158.69,62.52
10336,2024-01-12,North,Consumer,Technology,Keyboard,1,25.89,0.047,24.67,18.81,5.85
10337,2024-01-12,South,Corporate,Furniture,Bookcase,1,164.36,0.031,159.29,127.68,31.61
10338,2024-01-12,East,Consumer,Technology,Monitor,1,206.66,0.007,205.27,140.98,64.28
10339,2024-01-12,West,Corporate,Technology,Monitor,1,216.83,0.006,215.5,142.02,73.48
10340,2024-01-12,South,Home Office,Technology,Monitor,1,210.05,0.045,200.61,130.05,70.56
10341,2024-01-12,North,Small Business,Technology,Monitor,1,205.2,0.063,192.29,130.01,62.28
10342,2024-01-12,North,Home Office,Office Supplies,Stapler,2,7.32,0.028,14.23,9.06,5.16
10343,2024-01-12,West,Small Business,Furniture,Chair,1,123.86,0.017,121.74,87.86,33.89
10344,2024-01-12,West,Consumer,Furniture,Desk,1,308.5,0.0,308.5,215.75,92.75
10345,2024-01-12,West,Home Office,Technology,Monitor,1,195.69,0.053,185.36,145.5,39.86
10346,2024-01-12,North,Corporate,Furniture,Cabinet,2,186.45,0.053,353.3,229.66,123.63
10347,2024-01-12,West,Consumer,Furniture,Bookcase,1,137.7,0.0,137.7,92.4,45.3
10348,2024-01-12,East,Corporate,Furniture,Desk,1,261.09,0.005,259.88,198.44,61.44
10349,2024-01-12,North,Consumer,Office Supplies,Calendar,1,11.14,0.0,11.14,8.13,3.01
10350,2024-01-12,South,Home Office,Furniture,Desk,1,284.97,0.027,277.14,209.14,68.0
10351,2024-01-12,South,Consumer,Technology,Keyboard,4,29.69,0.028,115.38,72.68,42.7
10352,2024-01-12,South,Corporate,Office Supplies,Binder,2,5.42,0.022,10.6,7.99,2.6
10353,2024-01-12,North,Corporate,Office Supplies,Stapler,1,7.03,0.0,7.03,4.85,2.18
10354,2024-01-12,West,Small Business,Office Supplies,Calendar,1,10.49,0.045,10.03,7.97,2.06
10355,2024-01-12,East,Home Office,Technology,Monitor,1,229.55,0.014,226.41,180.29,46.12
10356,2024-01-12,North,Small Business,Furniture,Bookcase,3,150.94,0.023,442.49,328.17,114.32
10357,2024-01-13,East,Consumer,Furniture,Cabinet,1,175.26,0.0,175.26,138.0,37.26
10358,2024-01-13,North,Home Office,Furniture,Table,1,242.27,0.03,234.97,167.03,67.93
10359,2024-01-13,North,Consumer,Furniture,Bookcase,1,168.87,0.07,157.08,118.11,38.97
10360,2024-01-13,North,Consumer,Office Supplies,Calendar,1,9.64,0.018,9.47,7.48,1.99
10361,2024-01-13,West,Small Business,Office Supplies,Calendar,1,10.87,0.026,10.58,7.18,3.4
10362,2024-01-13,North,Small Business,Office Supplies,Binder,1,5.41,0.005,5.39,4.0,1.39
10363,2024-01-13,East,Small Business,Office Supplies,Binder,1,6.25,0.02,6.13,4.78,1.35
10364,2024-01-13,North,Small Business,Technology,Keyboard,1,30.96,0.036,29.83,23.31,6.52
10365,2024-01-13,North,Corporate,Technology,Mouse,1,19.39,0.0,19.39,12.2,7.19
10366,2024-01-13,West,Small Business,Office Supplies,Calendar,1,8.58,0.016,8.44,5.38,3.06
10367,2024-01-13,South,Home Office,Furniture,Bookcase,1,170.96,0.031,165.73,117.37,48.37
10368,2024-01-13,West,Small Business,Furniture,Cabinet,1,196.37,0.0,196.37,121.97,74.4
10369,2024-01-13,North,Home Office,Technology,Keyboard,1,31.08,0.032,30.08,22.69,7.39
10370,2024-01-13,North,Small Business,Furniture,Bookcase,1,130.12,0.05,123.64,103.96,19.68
10371,2024-01-13,South,Home Office,Technology,Headphones,1,91.61,0.013,90.39,59.35,31.05
10372,2024-01-14,South,Home Office,Furniture,Table,1,264.41,0.014,260.72,161.94,98.78
10373,2024-01-14,South,Consumer,Furniture,Cabinet,1,218.84,0.02,214.45,158.23,56.22
10374,2024-01-14,West,Home Office,Technology,Headphones,2,80.65,0.0,161.3,110.52,50.77
10375,2024-01-14,North,Small Business,Office Supplies,Pen,1,1.92,0.016,1.89,1.31,0.58
10376,2024-01-14,North,Home Office,Furniture,Desk,2,324.24,0.035,625.66,390.52,235.14
10377,2024-01-14,South,Home Office,Furniture,Desk,1,256.73,0.0,256.73,167.38,89.35
10378,2024-01-14,South,Corporate,Technology,Laptop,1,909.53,0.028,884.22,584.87,299.35
10379,2024-01-14,East,Consumer,Office Supplies,Calendar,1,8.83,0.032,8.55,6.27,2.29
10380,2024-01-15,North,Home Office,Office Supplies,Binder,1,5.37,0.001,5.36,3.57,1.79
10381,2024-01-15,West,Corporate,Technology,Mouse,1,19.26,0.054,18.21,13.07,5.14
10382,2024-01-15,South,Small Business,Technology,Monitor,3,223.53,0.016,659.97,530.47,129.5
10383,2024-01-15,East,Corporate,Furniture,Cabinet,1,211.29,0.041,202.67,145.26,57.4
10384,2024-01-15,East,Small Business,Technology,Headphones,2,68.92,0.01,136.43,107.57,28.87
10385,2024-01-15,South,Home Office,Furniture,Desk,5,314.34,0.008,1559.32,1224.4,334.92
10386,2024-01-15,East,Small Business,Furniture,Bookcase,3,130.5,0.051,371.44,275.49,95.95
10387,2024-01-15,West,Small Business,Technology,Mouse,1,20.07,0.006,19.94,14.77,5.17
10388,2024-01-15,South,Home Office,Technology,Monitor,1,174.28,0.024,170.15,104.99,65.16
10389,2024-01-15,East,Consumer,Office Supplies,Calendar,1,9.55,0.001,9.54,7.21,2.33
10390,2024-01-15,North,Home Office,Technology,Mouse,1,18.04,0.031,17.49,11.18,6.31
10391,2024-01-15,East,Small Business,Office Supplies,Binder,3,5.58,0.034,16.16,10.11,6.05
10392,2024-01-15,West,Consumer,Technology,Monitor,2,207.48,0.005,412.94,280.67,132.27
10393,2024-01-15,East,Consumer,Furniture,Chair,1,124.14,0.015,122.28,93.72,28.56
10394,2024-01-15,West,Home Office,Technology,Monitor,1,172.52,0.063,161.6,136.93,24.67
10395,2024-01-15,North,Home Office,Technology,Laptop,1,1029.59,0.039,989.89,741.69,248.2
10396,2024-01-15,East,Consumer,Office Supplies,Pen,3,2.19,0.03,6.36,4.8,1.57
10397,2024-01-15,South,Corporate,Technology,Keyboard,1,33.85,0.003,33.74,21.83,11.91
10398,2024-01-15,West,Corporate,Office Supplies,Stapler,1,7.85,0.0,7.85,5.68,2.18
10399,2024-01-15,West,Consumer,Technology,Laptop,1,1004.47,0.014,989.94,732.42,257.52
10400,2024-01-15,East,Corporate,Technology,Headphones,2,88.67,0.008,175.87,136.43,39.43
10401,2024-01-15,West,Consumer,Furniture,Desk,1,322.95,0.026,314.67,223.52,91.15
10402,2024-01-15,East,Consumer,Technology,Mouse,2,21.66,0.035,41.81,31.68,10.14
10403,2024-01-15,West,Small Business,Technology,Laptop,1,1030.86,0.0,1030.86,811.78,219.08
10404,2024-01-15,West,Consumer,Office Supplies,Calendar,1,10.95,0.007,10.88,7.04,3.84
10405,2024-01-15,South,Corporate,Furniture,Table,3,267.46,0.02,785.99,568.44,217.55
10406,2024-01-15,North,Home Office,Technology,Headphones,1,75.14,0.072,69.73,53.58,16.15
10407,2024-01-15,West,Corporate,Office Supplies,Paper,2,5.2,0.028,10.12,7.83,2.29
10408,2024-01-15,East,Consumer,Office Supplies,Calendar,1,8.53,0.0,8.53,5.54,2.99
10409,2024-01-16,North,Small Business,Furniture,Chair,1,121.98,0.032,118.11,91.07,27.03
10410,2024-01-16,West,Home Office,Furniture,Chair,1,114.79,0.029,111.48,86.87,24.61
10411,2024-01-16,East,Consumer,Furniture,Desk,1,323.49,0.02,316.92,196.38,120.55
10412,2024-01-16,North,Home Office,Technology,Laptop,1,1023.68,0.033,989.93,689.54,300.4
10413,2024-01-16,East,Home Office,Office Supplies,Binder,1,5.65,0.011,5.59,4.38,1.21
10414,2024-01-16,West,Small Business,Office Supplies,Binder,4,6.7,0.012,26.46,19.24,7.21
10415,2024-01-16,South,Consumer,Office Supplies,Stapler,1,8.47,0.0,8.47,5.09,3.38
10416,2024-01-16,North,Home Office,Technology,Laptop,1,979.43,0.045,935.11,605.88,329.24
10417,2024-01-16,South,Consumer,Furniture,Bookcase,1,156.4,0.071,145.27,95.87,49.4
10418,2024-01-16,West,Small Business,Furniture,Chair,3,122.18,0.06,344.51,264.17,80.34
10419,2024-01-16,South,Home Office,Furniture,Chair,2,111.71,0.032,216.31,170.92,45.39
10420,2024-01-16,East,Home Office,Technology,Keyboard,1,26.03,0.02,25.51,17.36,8.15
10421,2024-01-16,West,Small Business,Office Supplies,Stapler,2,8.69,0.039,16.71,12.23,4.48
10422,2024-01-16,West,Home Office,Technology,Monitor,1,189.69,0.016,186.63,130.28,56.35
10423,2024-01-16,West,Home Office,Office Supplies,Pen,1,2.06,0.018,2.02,1.54,0.48
10424,2024-01-16,North,Small Business,Technology,Monitor,1,208.17,0.057,196.29,157.61,38.68
10425,2024-01-16,South,Home Office,Furniture,Chair,1,132.23,0.001,132.13,89.49,42.63
10426,2024-01-16,North,Home Office,Office Supplies,Pen,4,1.81,0.051,6.87,4.87,2.0
10427,2024-01-16,East,Small Business,Office Supplies,Stapler,1,7.52,0.0,7.52,5.92,1.59
10428,2024-01-16,South,Small Business,Furniture,Table,1,277.95,0.0,277.95,213.58,64.38
10429,2024-01-16,North,Home Office,Office Supplies,Stapler,2,7.9,0.009,15.65,11.01,4.65
10430,2024-01-16,East,Consumer,Technology,Monitor,1,196.21,0.055,185.33,146.35,38.98
10431,2024-01-17,East,Corporate,Technology,Mouse,1,21.51,0.026,20.95,15.73,5.22
10432,2024-01-17,West,Consumer,Technology,Laptop,1,835.66,0.016,822.35,542.67,279.68
10433,2024-01-17,South,Home Office,Furniture,Table,1,232.9,0.027,226.53,175.11,51.42
10434,2024-01-17,North,Corporate,Office Supplies,Stapler,3,6.96,0.015,20.57,14.56,6.01
10435,2024-01-17,East,Home Office,Furniture,Chair,1,114.5,0.038,110.19,89.31,20.88
10436,2024-01-17,South,Home Office,Furniture,Bookcase,1,169.66,0.03,164.51,103.57,60.95
10437,2024-01-17,East,Corporate,Technology,Laptop,1,962.32,0.009,953.26,766.26,187.0
10438,2024-01-17,South,Small Business,Office Supplies,Stapler,2,7.28,0.0,14.55,10.38,4.18
10439,2024-01-17,North,Home Office,Furniture,Table,1,258.14,0.019,253.16,172.93,80.23
10440,2024-01-17,South,Home Office,Office Supplies,Stapler,1,8.84,0.004,8.81,6.3,2.51
10441,2024-01-17,South,Consumer,Technology,Laptop,1,997.24,0.021,976.06,742.51,233.56
10442,2024-01-17,West,Corporate,Office Supplies,Stapler,1,8.1,0.013,8.0,5.0,3.01
10443,2024-01-17,North,Home Office,Office Supplies,Pen,1,1.8,0.0,1.8,1.42,0.38
10444,2024-01-17,North,Home Office,Furniture,Desk,1,296.61,0.038,285.31,202.39,82.92
10445,2024-01-17,South,Home Office,Office Supplies,Binder,2,5.21,0.061,9.79,7.32,2.46
10446,2024-01-17,North,Corporate,Technology,Mouse,1,17.31,0.047,16.49,13.11,3.38
10447,2024-01-17,West,Consumer,Furniture,Cabinet,1,179.88,0.004,179.16,119.81,59.35
10448,2024-01-17,East,Small Business,Office Supplies,Binder,1,5.47,0.052,5.18,4.24,0.94
10449,2024-01-17,North,Consumer,Furniture,Table,1,286.37,0.0,286.37,216.04,70.33
10450,2024-01-17,West,Small Business,Furniture,Cabinet,2,202.32,0.018,397.18,283.07,114.11
10451,2024-01-17,North,Corporate,Furniture,Chair,1,131.6,0.005,130.94,88.97,41.97
10452,2024-01-17,West,Small Business,Office Supplies,Calendar,1,9.36,0.0,9.36,7.1,2.26
10453,2024-01-17,East,Corporate,Office Supplies,Calendar,4,10.89,0.042,41.76,29.6,12.17
10454,2024-01-17,South,Corporate,Furniture,Cabinet,1,179.48,0.037,172.83,132.67,40.16
10455,2024-01-17,North,Consumer,Office Supplies,Binder,1,6.64,0.041,6.37,5.19,1.18
10456,2024-01-17,East,Corporate,Technology,Keyboard,1,27.16,0.012,26.83,21.15,5.68
10457,2024-01-17,South,Home Office,Office Supplies,Pen,1,1.96,0.028,1.91,1.42,0.49
10458,2024-01-17,North,Home Office,Technology,Headphones,1,91.21,0.048,86.81,62.35,24.46
10459,2024-01-17,East,Corporate,Office Supplies,Pen,1,2.23,0.029,2.17,1.53,0.64
10460,2024-01-17,North,Corporate,Office Supplies,Calendar,3,10.66,0.072,29.68,24.88,4.8
10461,2024-01-17,South,Corporate,Office Supplies,Calendar,1,9.06,0.013,8.95,6.99,1.95
10462,2024-01-17,East,Consumer,Technology,Laptop,1,956.77,0.046,912.42,634.21,278.21
10463,2024-01-17,North,Home Office,Office Supplies,Binder,3,5.93,0.018,17.47,11.94,5.53
10464,2024-01-17,West,Consumer,Furniture,Cabinet,3,190.11,0.02,559.19,362.02,197.17
10465,2024-01-17,East,Home Office,Furniture,Desk,2,264.06,0.031,511.78,342.21,169.57
10466,2024-01-18,West,Home Office,Furniture,Chair,3,125.44,0.014,371.22,272.53,98.69
10467,2024-01-18,North,Corporate,Furniture,Table,2,247.85,0.011,490.06,394.48,95.58
10468,2024-01-18,West,Small Business,Technology,Keyboard,1,31.59,0.026,30.75,21.01,9.74
10469,2024-01-18,South,Home Office,Office Supplies,Pen,1,1.8,0.024,1.76,1.39,0.37
10470,2024-01-18,East,Small Business,Technology,Keyboard,2,28.01,0.011,55.44,40.82,14.62
10471,2024-01-18,North,Home Office,Technology,Monitor,1,188.32,0.059,177.25,121.0,56.25
10472,2024-01-18,North,Home Office,Furniture,Desk,2,333.41,0.024,651.09,502.26,148.83
10473,2024-01-18,South,Consumer,Technology,Keyboard,2,27.84,0.042,53.34,43.51,9.82
10474,2024-01-18,West,Small Business,Technology,Mouse,2,17.67,0.058,33.28,24.36,8.92
10475,2024-01-18,East,Home Office,Technology,Mouse,2,20.28,0.018,39.85,27.42,12.42
10476,2024-01-18,West,Small Business,Furniture,Bookcase,1,160.8,0.018,157.87,126.0,31.87
10477,2024-01-18,West,Consumer,Technology,Monitor,2,187.53,0.011,370.83,293.36,77.47
10478,2024-01-18,West,Corporate,Technology,Headphones,2,68.43,0.032,132.44,108.47,23.97
10479,2024-01-18,East,Consumer,Technology,Keyboard,1,32.96,0.042,31.59,21.63,9.95
10480,2024-01-18,West,Small Business,Furniture,Cabinet,1,175.79,0.057,165.81,113.98,51.83
10481,2024-01-18,North,Consumer,Furniture,Desk,1,282.11,0.014,278.18,203.03,75.15
10482,2024-01-18,East,Home Office,Furniture,Bookcase,1,160.94,0.0,160.94,98.12,62.83
10483,2024-01-18,North,Small Business,Technology,Headphones,2,89.42,0.054,169.14,113.93,55.21
10484,2024-01-18,South,Home Office,Office Supplies,Pen,1,2.18,0.017,2.14,1.32,0.82
10485,2024-01-18,North,Small Business,Office Supplies,Stapler,1,6.95,0.043,6.65,5.33,1.32
10486,2024-01-18,East,Consumer,Technology,Laptop,1,790.34,0.025,770.77,617.99,152.78
10487,2024-01-18,West,Home Office,Furniture,Cabinet,2,222.74,0.03,432.1,318.23,113.87
10488,2024-01-18,East,Corporate,Technology,Headphones,1,75.61,0.034,73.07,51.94,21.13
10489,2024-01-19,West,Consumer,Technology,Laptop,1,928.91,0.039,892.63,674.63,218.0
10490,2024-01-19,South,Home Office,Furniture,Cabinet,3,184.25,0.035,533.48,388.28,145.2
10491,2024-01-19,West,Corporate,Office Supplies,Calendar,1,9.96,0.003,9.93,7.28,2.65
10492,2024-01-19,South,Home Office,Office Supplies,Pen,1,2.15,0.031,2.08,1.5,0.57
10493,2024-01-19,South,Small Business,Office Supplies,Pen,1,1.85,0.024,1.81,1.25,0.56
10494,2024-01-19,East,Small Business,Office Supplies,Calendar,1,8.92,0.019,8.75,5.85,2.9
10495,2024-01-19,East,Small Business,Technology,Keyboard,1,31.0,0.018,30.43,20.34,10.09
10496,2024-01-19,East,Consumer,Furniture,Cabinet,1,170.33,0.0,170.33,102.46,67.87
10497,2024-01-19,East,Consumer,Office Supplies,Stapler,1,8.73,0.005,8.68,6.23,2.45
10498,2024-01-19,East,Corporate,Office Supplies,Paper,1,5.65,0.022,5.52,3.84,1.68
10499,2024-01-19,West,Corporate,Office Supplies,Calendar,1,8.84,0.005,8.8,5.92,2.88
10500,2024-01-19,West,Corporate,Office Supplies,Binder,2,5.99,0.02,11.73,8.87,2.86
10501,2024-01-19,North,Consumer,Technology,Laptop,1,878.89,0.0,878.89,599.58,279.31
10502,2024-01-19,West,Home Office,Furniture,Desk,1,309.71,0.03,300.37,204.99,95.38
10503,2024-01-19,West,Corporate,Furniture,Cabinet,1,185.46,0.023,181.2,113.48,67.72
10504,2024-01-19,West,Consumer,Office Supplies,Binder,3,5.31,0.038,15.31,10.77,4.54
10505,2024-01-19,South,Home Office,Office Supplies,Stapler,1,7.09,0.006,7.05,4.85,2.2
10506,2024-01-19,West,Home Office,Technology,Monitor,1,174.81,0.022,171.05,117.29,53.76
10507,2024-01-19,East,Home Office,Office Supplies,Pen,1,2.11,0.029,2.05,1.42,0.63
10508,2024-01-19,West,Corporate,Technology,Keyboard,1,31.22,0.02,30.59,24.44,6.15
10509,2024-01-19,East,Corporate,Furniture,Bookcase,2,160.08,0.026,311.92,199.81,112.1
10510,2024-01-19,South,Small Business,Furniture,Table,1,213.38,0.022,208.65,146.04,62.61
10511,2024-01-19,East,Home Office,Furniture,Chair,1,122.78,0.0,122.78,74.74,48.04
10512,2024-01-19,West,Small Business,Furniture,Desk,1,285.89,0.0,285.89,213.22,72.66
10513,2024-01-19,East,Consumer,Furniture,Chair,2,126.93,0.029,246.61,174.14,72.47
10514,2024-01-19,East,Small Business,Office Supplies,Pen,1,1.88,0.038,1.81,1.43,0.38
10515,2024-01-19,West,Corporate,Technology,Headphones,3,87.74,0.015,259.27,203.07,56.19
10516,2024-01-19,East,Home Office,Technology,Laptop,1,851.09,0.036,820.27,609.76,210.51
10517,2024-01-19,South,Corporate,Technology,Headphones,3,84.93,0.0,254.8,187.96,66.84
10518,2024-01-19,South,Corporate,Technology,Laptop,1,881.24,0.012,870.86,553.88,316.98
10519,2024-01-19,West,Home Office,Office Supplies,Stapler,1,7.17,0.036,6.92,4.34,2.58
10520,2024-01-19,North,Corporate,Technology,Headphones,3,76.17,0.048,217.57,140.39,77.18
10521,2024-01-19,South,Small Business,Office Supplies,Stapler,1,8.43,0.004,8.39,6.08,2.32
10522,2024-01-19,West,Corporate,Furniture,Bookcase,1,171.96,0.008,170.56,118.79,51.77
10523,2024-01-19,East,Consumer,Technology,Headphones,1,79.65,0.028,77.39,48.23,29.15
10524,2024-01-20,South,Consumer,Technology,Monitor,1,179.6,0.013,177.34,108.6,68.74
10525,2024-01-20,South,Consumer,Furniture,Table,1,234.19,0.052,222.02,182.67,39.35
